10,6,22
13,4,43
5,8,49
3,16,7
1,14,30
8,11,55
15,19,100
8,19,79
18,20,214
28,25,266
24,23,124
21,20,48
10,22,38
9,25,31
13,7,18
9,28,12
2,36,42
14,35,57
18,18,146
1,3,74
6,9,34
1,13,27
9,34,54
29,47,55
29,31,29
11,13,55
16,9,50
24,20,49
19,24,93
16,32,86
23,30,93
22,35,83
13,37,55
6,35,68
6,47,50
9,65,70
18,58,126
19,32,20
2,11,89
17,24,304
13,43,335
18,42,62
13,18,76
14,14,30
33,23,97
32,21,33
15,7,33
4,17,68
25,12,44
17,12,17
14,13,39
27,6,82
18,35,127
5,15,130
8,35,85
22,21,56
29,47,101
43,31,66
37,27,97
22,15,73
27,30,33
16,26,26
9,6,91
13,18,146
21,40,296
33,48,250
17,32,106
12,20,19
23,34,87
10,39,65
45,50,68
56,57,40
34,64,76
25,32,36
18,25,7
16,40,34
29,57,18
18,47,31
16,40,59
40,63,33
37,81,48
30,52,61
50,35,7
35,61,65
13,46,46
23,53,95
25,84,126
14,56,22
16,17,65
13,32,95
14,26,203
21,66,185
38,68,88
37,39,59
18,25,17
26,60,25
0,0,0
0,0,1
0,0,3
1,0,1
2,0,3
1,4,6
0,4,6
1,5,7
3,11,3
5,11,10
2,9,11
2,9,8
3,5,18
1,0,19
4,2,19
5,6,13
3,7,2
1,9,3
2,8,2
1,7,5
5,7,26
14,18,43
9,19,20
6,9,15
14,23,14
10,12,38
7,4,46
7,4,22
8,3,29
8,3,59
1,5,30
6,6,20
11,18,42
13,18,80
8,10,86
8,4,35
6,16,35
0,18,35
5,9,33
5,16,129
22,19,344
19,13,273
7,11,79
0,16,7
10,17,6
19,3,24
21,18,57
23,29,58
18,19,27
13,17,56
5,11,108
17,8,64
7,10,13
14,18,38
27,16,102
10,10,81
26,2,48
25,17,63
11,25,61
17,19,26
8,28,20
21,46,54
6,30,62
7,9,25
1,2,55
7,12,60
19,14,34
21,28,61
23,10,81
19,12,63
13,22,293
4,36,499
7,29,198
25,23,14
35,15,17
25,16,69
18,31,176
16,20,140
16,17,37
31,22,29
36,11,25
12,20,17
15,32,25
11,12,32
14,27,30
25,20,52
35,10,77
34,23,116
33,9,134
17,29,72
9,31,205
23,24,175
22,15,47
11,22,14
14,18,55
20,10,90
32,14,249
42,11,258
24,41,83
5,32,36
10,16,61
22,50,34
45,85,87
25,81,105
8,51,32
8,63,117
14,58,128
17,24,78
30,20,25
18,19,20
4,46,11
16,32,71
27,23,127
38,27,193
21,30,130
20,19,104
8,38,202
3,33,115
14,12,23
27,14,55
21,24,135
18,20,110
4,51,43
15,71,122
34,54,72
30,41,50
15,18,84
24,33,98
0,0,0
0,0,0
0,1,1
0,3,2
1,5,2
1,4,5
1,2,6
2,3,5
1,1,1
1,3,4
1,5,1
3,3,9
2,2,27
1,1,33
2,2,23
2,8,8
0,9,2
1,15,4
3,11,5
6,20,4
8,18,9
5,8,3
15,9,19
12,12,17
6,21,15
11,16,16
2,8,18
1,2,24
1,2,35
5,9,45
4,9,26
8,11,7
6,9,10
6,7,20
12,9,9
9,9,49
7,19,57
6,9,46
12,13,41
9,21,23
34,16,345
35,10,317
9,8,43
4,17,24
4,25,23
11,23,18
11,18,19
4,16,30
8,12,20
11,12,38
15,19,77
4,12,46
9,10,92
7,8,61
13,16,47
20,2,42
12,26,49
24,14,59
16,8,48
19,5,53
7,17,71
10,4,61
12,15,32
14,37,46
3,30,44
11,17,44
5,31,35
19,43,55
20,17,49
21,26,64
8,13,227
17,15,557
12,14,330
11,34,81
2,32,2
15,21,121
12,18,175
9,22,60
25,23,81
24,5,79
7,0,89
15,25,78
17,32,74
25,38,60
15,39,26
4,22,33
2,30,27
23,39,61
28,32,91
23,29,96
22,27,197
11,17,75
11,2,76
23,19,40
1,23,24
31,11,75
19,44,237
8,62,296
14,47,178
21,38,81
17,34,80
21,8,49
24,37,28
30,56,60
15,53,102
12,50,46
25,57,78
26,18,115
5,65,94
7,64,42
9,39,122
7,58,75
10,85,77
35,81,210
49,73,189
22,64,106
2,66,133
9,40,67
10,21,185
15,55,107
27,89,98
24,45,180
26,10,170
17,13,63
26,23,41
7,20,21
2,35,31
0,58,47
0,0,0
0,0,2
0,1,4
0,1,4
1,1,2
1,3,4
1,9,6
2,10,5
2,2,2
3,6,3
2,8,6
2,8,5
1,4,6
0,5,9
3,6,9
2,4,9
2,10,6
3,8,7
4,9,11
6,12,25
2,5,22
6,1,28
1,11,23
0,8,22
2,6,33
6,13,35
8,11,27
9,13,17
9,13,7
12,1,33
13,14,50
17,10,41
11,8,32
2,8,15
6,3,18
1,7,27
12,18,34
17,27,41
11,21,59
17,14,72
37,18,398
27,16,390
16,6,83
8,5,38
14,9,38
19,16,48
10,18,45
15,21,59
15,5,23
11,27,98
7,30,139
5,4,59
7,14,12
5,12,32
17,22,29
10,40,39
16,27,22
13,6,42
5,9,60
21,12,55
16,25,99
11,19,144
4,28,119
10,18,67
10,44,76
8,51,98
21,7,53
17,24,36
6,22,46
18,45,48
25,37,327
16,24,600
22,13,265
27,9,65
12,23,60
7,32,50
4,18,150
16,39,95
19,30,88
21,25,90
17,8,36
15,31,34
23,21,60
12,26,53
10,9,3
17,14,27
4,18,62
16,12,29
32,18,64
31,36,99
20,47,211
23,8,149
25,18,63
6,7,55
15,13,47
17,37,82
13,59,75
17,39,22
29,17,13
19,63,65
13,55,50
26,16,4
49,66,47
42,74,102
16,66,72
8,42,51
11,6,94
13,60,80
11,70,22
19,36,66
8,50,18
4,87,128
15,100,129
16,61,70
13,25,144
21,43,146
21,63,31
15,32,139
17,24,130
10,42,119
4,72,178
9,40,138
11,28,119
12,42,149
23,39,98
27,38,33
28,30,42
18,31,48
0,0,0
0,0,1
1,1,4
1,1,2
1,4,3
0,7,5
0,6,7
0,4,5
0,6,7
1,10,8
1,9,10
2,4,14
3,8,24
3,4,20
3,6,5
3,1,6
1,5,7
4,1,8
3,6,19
2,9,36
4,10,27
8,10,5
5,12,16
2,8,10
1,18,10
5,1,8
5,11,28
6,5,27
9,5,14
7,15,22
6,15,17
4,6,7
9,2,16
20,4,13
21,15,15
10,19,10
4,9,1
5,5,11
5,6,49
7,8,19
19,4,287
30,5,331
16,7,50
8,17,41
5,16,44
7,6,21
4,14,19
12,34,54
5,47,59
9,9,8
15,28,72
14,23,48
6,18,31
12,31,49
26,23,48
37,13,47
27,14,32
12,20,10
3,27,28
6,26,45
6,20,62
7,9,57
5,28,17
3,42,13
10,24,89
21,65,144
15,41,72
12,9,66
9,21,71
11,25,73
9,17,207
11,15,580
8,19,372
15,19,70
36,18,47
28,9,76
6,7,72
5,29,36
8,31,69
11,19,64
15,29,28
10,18,67
3,10,119
7,16,111
20,20,13
28,23,63
19,49,40
11,54,63
7,31,44
23,38,78
31,71,160
23,67,87
24,22,47
37,33,39
29,33,30
15,31,5
21,42,33
29,44,24
19,43,25
14,39,20
11,39,40
3,10,65
28,31,36
30,13,39
17,19,69
13,43,46
4,59,10
23,35,27
15,44,53
9,35,55
25,27,3
33,24,106
27,11,78
13,61,77
24,59,103
16,26,30
21,41,32
29,50,133
28,32,101
14,38,86
20,40,86
31,30,108
38,58,68
32,65,123
20,40,37
27,34,48
32,15,55
27,8,26
0,0,0
0,0,1
0,1,1
0,2,4
0,4,3
0,4,2
1,6,5
2,7,9
2,4,8
0,6,9
3,5,7
5,8,15
4,10,31
1,11,26
1,4,4
1,6,12
3,6,13
5,8,15
1,7,21
7,4,26
8,5,15
4,7,16
6,18,21
6,27,11
11,26,3
13,8,7
4,13,13
3,14,8
4,13,25
3,9,33
5,6,62
6,20,68
2,26,48
5,11,14
7,5,22
9,5,37
14,7,27
15,8,19
16,16,11
4,17,78
34,7,368
47,2,433
30,11,154
18,8,26
15,6,16
9,9,35
14,9,47
18,8,22
16,25,28
26,8,10
32,20,81
15,6,78
8,6,46
9,19,66
4,22,71
9,14,75
9,23,58
13,4,23
7,18,10
16,16,34
23,26,60
15,22,27
7,14,72
4,3,8
14,2,101
5,38,123
11,46,36
15,43,64
19,44,31
31,29,51
27,39,423
23,51,758
15,39,390
14,34,71
30,30,77
27,8,73
20,7,98
13,9,62
5,9,33
11,21,22
19,35,56
14,14,82
15,23,89
22,56,54
7,68,129
20,53,96
21,27,84
16,48,65
10,57,47
3,10,24
17,17,38
13,6,75
16,20,69
16,50,69
23,33,58
28,24,85
25,18,124
14,9,77
21,21,46
28,31,58
28,7,43
25,31,50
48,23,34
68,43,29
38,46,50
8,42,43
15,57,34
31,89,21
27,51,17
18,23,46
15,44,15
14,52,95
9,50,101
26,34,121
18,10,78
29,62,105
48,77,48
39,35,70
27,30,101
38,56,185
49,47,201
50,18,42
20,29,175
26,63,163
11,29,31
17,41,140
12,42,105
14,40,45
0,0,0
0,0,1
0,0,1
0,0,3
1,2,2
1,5,5
1,6,6
3,4,4
1,3,3
0,9,0
2,10,3
6,10,12
10,11,16
9,11,24
6,6,29
2,10,1
2,6,24
2,3,12
7,3,12
7,7,11
4,7,22
4,5,24
5,8,25
5,10,17
5,15,7
3,10,6
8,7,22
6,7,38
5,0,23
7,15,16
9,17,25
10,12,36
14,6,29
9,18,46
7,18,42
6,10,32
6,12,21
14,6,21
6,7,17
7,9,73
17,6,190
15,3,220
0,9,66
2,5,52
5,2,42
3,15,32
7,28,46
6,26,49
9,22,56
7,19,29
22,9,79
11,6,83
8,14,73
9,27,77
7,2,57
10,30,33
16,39,26
13,23,40
1,1,71
10,8,58
14,1,5
10,23,50
16,33,80
24,27,54
20,14,53
8,29,69
11,48,40
24,35,93
30,16,42
34,10,40
21,27,379
11,36,671
11,30,344
18,34,11
19,22,49
12,9,62
7,34,57
3,42,47
8,32,62
17,11,91
10,6,23
1,20,63
13,34,86
20,36,160
11,41,88
19,29,49
14,20,18
16,55,26
19,39,58
11,44,43
5,46,50
21,29,64
32,47,79
31,22,34
39,66,37
35,53,56
27,34,81
21,30,131
3,21,117
23,31,89
28,59,48
29,33,47
54,48,52
54,66,49
26,66,51
15,55,86
6,53,70
4,60,57
6,27,51
12,15,42
25,33,58
13,57,9
5,49,59
20,17,96
36,47,163
16,59,139
4,35,70
13,55,106
23,48,97
20,53,113
13,52,30
18,51,117
45,62,161
40,34,47
24,30,146
16,33,139
8,36,81
8,31,23
0,0,1
0,0,0
0,0,2
0,1,5
1,2,7
2,7,8
2,6,8
1,2,3
2,2,2
4,5,4
2,7,1
1,7,2
0,3,9
1,4,15
1,4,6
1,9,26
2,7,23
3,10,16
0,7,16
0,7,17
2,1,10
5,6,7
8,8,18
6,14,22
3,21,3
5,15,14
7,11,16
4,14,12
2,12,32
0,4,35
4,18,20
11,7,5
8,8,13
3,14,47
9,14,33
4,20,22
3,17,41
9,8,30
5,2,1
16,11,16
14,10,85
26,10,169
23,24,96
17,9,26
13,17,49
2,13,55
5,6,41
5,10,17
4,17,29
3,10,41
6,4,99
4,3,70
6,22,24
25,34,27
26,14,32
19,17,43
23,10,29
19,19,37
2,24,11
5,10,22
8,9,21
10,5,56
12,15,25
4,28,17
4,27,25
10,9,29
11,28,52
10,53,80
13,37,43
12,11,26
11,43,231
10,45,362
4,16,171
10,18,24
14,13,73
18,1,108
20,18,96
20,10,62
22,12,72
11,8,63
3,8,32
7,14,22
21,4,37
30,17,48
22,26,80
16,22,138
26,11,148
17,18,114
7,29,137
14,14,160
21,28,151
19,11,63
18,25,36
20,40,115
13,68,125
3,28,107
21,3,116
30,5,82
27,20,46
31,16,52
32,44,73
28,34,51
43,63,16
26,75,27
7,13,29
20,4,11
36,59,42
33,21,68
26,59,56
5,46,36
25,41,60
31,42,66
11,33,102
33,11,64
20,21,41
17,53,43
30,58,42
24,35,55
13,16,129
13,25,131
19,40,197
14,36,78
20,8,136
13,17,191
24,62,64
41,63,38
51,39,64
23,33,74
0,0,0
0,0,2
0,2,0
0,2,1
0,1,2
0,2,7
2,3,7
2,3,6
1,5,5
0,3,2
1,3,7
2,4,13
2,8,27
4,9,28
3,3,20
3,10,15
5,11,1
2,6,5
2,18,19
9,21,14
11,11,6
8,9,12
5,13,15
2,16,0
4,11,9
5,24,7
2,24,23
5,5,23
0,24,17
3,26,25
5,4,15
2,20,10
7,12,18
6,11,24
6,28,22
6,13,14
2,9,22
10,4,29
13,10,53
9,13,29
13,24,139
25,34,208
6,8,69
7,2,26
7,20,25
21,21,12
18,11,10
14,18,12
8,31,61
23,35,154
27,25,147
22,16,52
14,5,18
30,21,5
17,12,44
10,17,80
12,28,65
18,17,22
6,16,65
15,16,41
16,11,22
19,13,69
16,10,81
13,14,23
10,51,75
2,74,151
3,47,140
12,7,49
16,18,24
6,19,12
6,16,257
6,29,488
6,17,324
13,27,112
8,44,90
8,35,29
13,8,38
18,26,92
26,9,44
27,17,55
9,31,113
5,50,91
6,47,13
14,20,52
7,6,26
26,12,67
31,25,145
47,35,197
43,52,124
19,64,97
3,69,173
13,62,94
14,19,63
9,19,35
6,7,59
15,12,27
35,34,46
37,24,64
16,31,82
12,55,88
9,20,88
6,14,65
28,34,61
52,52,29
38,31,27
29,15,49
12,53,71
25,22,73
33,15,70
17,49,24
12,65,86
17,67,140
19,81,107
34,22,131
34,61,175
19,41,77
29,34,94
32,73,187
43,33,147
45,50,39
46,86,133
43,55,95
3,35,197
39,53,123
38,53,180
18,56,92
27,43,68
15,27,55
0,0,0
0,0,1
0,0,5
1,3,9
1,1,7
1,2,3
1,2,1
0,2,4
2,6,2
2,8,7
2,2,5
3,5,2
3,10,25
1,10,29
2,8,13
5,11,15
2,16,22
3,6,18
5,9,33
6,12,22
6,16,18
4,10,35
7,25,19
7,15,19
6,17,20
6,24,9
3,20,21
10,21,9
11,9,34
3,5,12
7,3,52
10,12,46
12,14,60
4,11,38
6,1,14
5,17,22
8,22,12
16,10,6
11,13,10
6,9,101
32,17,294
23,21,287
14,9,102
24,25,34
21,17,8
10,19,12
2,22,24
3,25,37
11,26,81
27,22,92
22,16,68
11,31,75
12,27,55
14,28,66
15,24,80
9,12,21
11,3,19
18,31,63
19,47,29
10,45,80
10,35,45
8,16,16
19,31,48
23,27,55
18,21,63
8,28,55
3,8,63
11,17,66
25,31,50
29,12,55
31,27,177
14,27,403
4,26,220
7,19,88
9,14,23
20,14,39
29,29,97
16,30,91
9,20,65
23,6,51
25,8,83
12,13,47
6,17,58
13,28,103
16,27,92
16,23,45
25,16,64
25,29,69
33,40,87
28,21,55
24,17,89
33,11,37
30,24,43
42,13,53
22,26,97
15,37,133
5,14,172
27,31,109
16,19,70
13,30,50
26,21,71
29,30,102
25,51,88
24,48,35
15,55,28
25,81,36
33,74,67
19,15,76
13,69,71
21,49,57
13,22,24
11,29,96
17,20,142
25,62,253
34,106,220
26,67,66
55,23,220
32,23,168
21,26,110
22,43,210
22,26,112
27,42,116
6,69,256
27,48,312
29,17,154
57,22,77
26,63,37
13,84,27
0,0,0
0,0,2
0,0,5
0,3,10
1,4,9
1,0,7
2,4,9
1,5,11
0,2,9
0,0,3
1,1,1
3,1,3
3,9,20
1,12,19
2,9,2
2,8,6
0,7,15
5,1,3
2,7,10
3,5,6
6,9,18
8,25,10
3,19,10
4,2,12
3,2,30
5,10,19
4,11,7
1,5,24
8,9,31
8,9,24
8,6,24
6,4,39
19,10,38
16,21,22
7,19,5
7,6,5
3,2,17
12,11,47
6,9,54
9,8,46
14,25,177
30,34,203
23,12,48
12,15,32
9,13,21
15,26,20
14,23,17
13,26,3
14,27,48
27,29,115
26,32,124
4,17,46
7,11,30
4,12,43
9,23,70
14,37,68
13,19,75
10,16,87
8,23,12
10,15,61
9,10,47
18,25,22
22,23,49
20,18,45
22,9,70
31,22,55
41,41,32
28,22,49
9,17,27
18,11,67
31,22,252
32,39,256
14,57,85
11,36,95
14,27,10
11,19,98
8,21,105
16,38,42
21,38,53
9,14,77
7,15,33
2,10,69
9,7,101
8,23,94
21,16,68
17,22,74
20,35,98
24,35,91
28,21,51
49,14,84
43,12,101
22,34,82
27,33,21
43,11,74
18,24,73
7,21,23
39,18,85
58,20,56
27,8,87
37,52,116
20,18,46
17,45,21
31,60,56
31,55,50
22,14,53
27,39,56
23,31,25
14,48,62
13,28,96
11,44,87
18,24,78
28,3,77
41,19,107
75,54,303
37,48,302
30,6,88
14,24,92
6,46,66
0,35,93
4,70,61
8,60,60
10,21,63
33,21,132
26,36,143
20,46,98
62,21,17
52,27,46
43,4,25
0,0,0
0,0,1
0,1,1
0,2,4
0,3,5
1,5,4
1,2,7
2,1,7
3,2,2
2,1,4
3,1,12
4,3,7
2,8,16
3,14,25
5,10,16
7,6,4
8,3,13
5,5,5
5,7,11
10,7,8
9,9,31
12,25,27
10,25,23
0,14,24
7,9,5
7,8,28
6,7,29
3,13,13
8,13,27
9,6,64
9,14,53
17,15,20
8,26,13
15,19,32
2,13,49
1,21,47
10,13,44
8,13,67
2,8,67
17,10,53
23,12,220
10,7,204
2,10,64
6,32,13
13,36,23
6,22,21
9,9,21
3,20,36
5,29,33
20,27,98
30,14,153
9,20,19
6,19,52
16,10,38
12,21,40
14,28,59
13,23,41
9,13,28
15,8,12
5,12,7
7,19,40
14,29,28
21,21,49
10,19,54
9,6,57
11,19,71
7,12,33
10,18,51
20,19,76
10,30,102
10,24,60
9,33,281
4,22,228
21,9,35
23,26,63
13,37,32
10,32,65
11,12,101
5,32,52
4,48,39
11,39,61
23,23,33
11,21,46
17,28,58
18,27,98
13,11,88
30,20,56
24,22,23
16,28,79
35,25,107
6,20,18
13,23,64
8,19,20
2,18,39
23,7,79
27,9,67
16,17,103
34,44,103
6,49,75
8,17,105
24,61,27
28,44,49
41,39,42
36,85,48
24,48,80
17,19,99
20,53,89
26,70,71
19,51,26
9,49,44
22,30,22
29,37,26
9,43,64
51,40,217
70,39,180
15,43,109
17,18,244
7,55,215
9,63,140
9,13,61
19,21,73
6,30,142
17,15,190
5,49,150
10,71,100
27,61,31
11,16,80
18,21,102
0,0,0
0,0,0
1,0,2
1,1,5
2,3,5
1,9,5
0,10,1
0,5,4
1,3,7
3,9,8
2,7,1
2,4,3
1,8,24
2,8,24
2,3,15
3,3,21
7,5,25
5,9,15
1,10,3
4,9,19
7,5,42
5,12,31
4,9,24
9,11,33
4,15,27
3,16,9
7,16,10
7,10,16
4,7,7
10,13,19
13,29,19
11,39,12
8,39,2
5,22,35
6,8,39
8,9,18
16,4,25
12,5,37
2,10,37
6,18,15
8,31,145
17,27,135
14,9,43
3,7,33
11,17,40
4,22,33
16,22,40
17,37,41
15,47,73
24,22,129
31,2,138
6,11,47
11,14,13
1,15,32
10,12,38
4,19,36
18,23,9
27,15,43
29,15,43
34,21,41
10,26,52
14,20,21
5,34,49
3,41,45
16,32,64
32,45,129
22,55,101
1,15,73
11,52,27
3,55,45
14,35,65
9,22,258
6,27,268
16,33,142
18,25,62
19,16,32
13,6,47
13,2,29
11,18,87
5,33,61
3,39,74
13,27,91
35,14,79
37,14,97
15,22,133
34,63,118
17,56,112
19,32,108
31,58,133
27,55,140
20,31,75
2,21,53
5,20,66
9,42,37
9,51,50
11,41,68
11,40,175
16,40,157
32,31,50
18,28,32
6,27,71
28,6,57
60,27,21
47,47,67
26,20,75
26,35,54
18,24,27
23,41,35
25,88,49
29,93,62
40,84,105
18,81,125
23,55,156
61,7,245
41,22,166
17,14,53
13,33,38
9,50,77
16,93,58
5,87,67
28,60,86
26,13,135
7,63,191
25,55,153
7,22,104
14,52,65
12,39,30
11,36,39
0,0,0
0,0,0
1,0,1
1,2,2
0,4,2
1,6,3
1,6,3
1,12,7
1,2,9
1,6,7
1,8,2
3,6,10
4,6,19
1,9,18
2,4,8
2,2,17
4,0,17
3,9,21
4,15,25
2,10,17
2,8,17
5,26,19
7,30,12
9,11,23
5,5,26
1,1,23
3,15,9
1,11,3
2,11,14
3,19,30
6,18,32
5,10,13
7,0,35
7,16,63
6,17,52
5,11,50
3,8,40
6,7,19
6,14,17
2,2,51
27,10,153
28,15,173
16,16,90
10,17,39
3,22,28
20,11,36
27,12,31
15,13,30
15,38,111
15,24,147
15,11,119
7,18,37
15,2,27
18,10,15
3,7,54
15,0,83
14,16,56
29,15,36
33,6,43
37,21,63
25,11,91
7,9,62
4,3,35
6,5,48
16,16,50
22,49,35
22,69,41
26,50,39
26,49,68
8,26,54
21,21,92
25,11,219
7,2,158
14,12,48
6,10,26
8,15,37
9,19,111
8,27,71
6,17,16
6,24,66
9,10,78
21,24,47
22,23,48
27,43,130
21,43,118
30,36,29
27,20,15
26,31,24
16,20,107
10,29,162
8,22,173
10,12,108
11,15,94
23,24,131
33,34,83
28,41,92
21,16,228
14,43,226
31,60,142
49,55,73
18,48,24
19,21,15
42,6,35
42,40,101
22,97,79
13,77,9
10,54,22
23,60,36
28,29,51
7,54,63
20,69,74
8,50,70
15,35,67
16,73,126
12,27,160
24,23,35
22,28,97
25,32,114
26,30,44
31,32,28
30,20,79
12,31,93
2,60,228
18,55,178
33,22,151
31,16,130
23,43,40
26,66,132
0,0,0
0,0,1
0,0,2
0,1,5
0,1,5
1,1,4
2,4,5
3,12,6
3,19,9
1,12,6
1,4,12
2,11,17
4,10,12
2,6,6
3,5,2
4,2,11
6,1,14
8,4,21
8,6,13
7,9,5
5,15,24
9,0,27
8,13,18
5,14,9
1,10,24
6,10,25
4,8,3
4,6,21
10,9,38
13,5,48
7,10,56
9,4,47
12,5,29
8,8,16
5,6,26
1,6,31
9,9,23
10,13,19
11,16,12
6,19,41
30,14,182
28,13,166
20,22,44
15,11,25
8,13,54
13,12,59
2,9,47
23,12,24
16,24,29
3,23,35
14,20,107
28,5,61
21,20,32
8,30,40
18,10,7
18,19,43
11,27,23
18,29,28
29,3,34
25,29,34
28,13,66
18,19,70
16,24,43
13,17,44
5,37,53
12,39,81
6,40,35
22,29,34
15,23,21
13,2,56
21,10,116
7,25,171
10,22,81
6,5,77
15,0,52
16,5,68
21,11,117
15,13,41
11,19,51
11,50,68
8,33,76
5,12,48
15,4,21
16,4,59
9,24,58
6,56,48
9,61,68
19,28,120
40,19,100
36,5,41
14,11,13
7,40,48
21,71,68
25,64,104
39,43,74
20,45,38
26,42,84
35,13,34
13,18,56
23,17,43
13,28,94
30,18,102
62,24,105
66,31,86
32,131,6
20,110,72
11,35,53
9,36,42
12,40,34
29,43,17
17,34,47
3,40,99
21,50,94
23,25,102
19,16,45
11,38,128
15,26,180
22,20,188
26,40,133
21,13,99
8,31,199
13,11,129
14,20,163
26,13,221
22,15,82
19,10,102
31,24,67
26,31,44
0,0,0
0,0,2
0,1,3
0,0,2
1,2,7
3,0,4
2,4,2
0,8,2
0,14,5
0,12,10
3,3,9
4,2,17
2,2,14
1,7,10
3,8,21
4,1,22
4,7,21
1,14,20
3,14,11
6,3,12
4,15,14
1,16,30
5,10,35
2,12,24
0,13,8
4,8,18
7,5,15
5,6,10
2,1,29
7,18,17
12,26,11
12,14,12
11,12,25
5,13,37
9,14,26
3,18,4
4,14,23
6,2,18
4,11,44
4,14,54
7,12,198
19,3,176
15,23,73
11,17,58
8,15,47
7,12,58
7,16,47
10,20,22
7,8,58
29,20,100
29,2,137
18,22,100
9,33,29
15,18,3
23,24,41
13,41,66
11,40,46
23,12,3
18,17,33
16,7,77
33,26,54
40,27,16
23,25,24
7,20,29
11,3,23
24,26,49
21,43,30
4,42,31
8,12,35
6,13,47
20,11,279
11,12,325
8,39,130
14,45,31
8,34,30
14,21,72
20,26,95
2,25,28
9,24,41
9,28,68
21,6,118
32,11,137
35,9,57
32,42,39
14,48,49
13,19,51
9,33,74
5,50,39
8,52,42
6,56,80
11,29,104
10,14,74
14,36,23
21,32,38
20,35,86
5,23,54
7,24,139
20,18,125
38,11,86
40,17,66
28,23,53
23,32,38
36,42,36
32,31,65
19,40,23
27,47,48
7,25,120
8,34,113
15,42,27
2,50,19
21,50,30
25,23,47
21,36,96
16,66,147
28,64,182
32,43,144
44,11,204
33,11,183
20,19,118
19,62,106
12,68,98
26,31,116
31,41,157
28,61,154
34,38,39
12,1,79
17,35,29
16,34,57
0,0,0
0,0,1
1,3,1
2,3,6
2,1,3
2,3,2
1,3,5
1,2,4
2,2,4
4,4,2
1,3,5
2,5,14
1,8,20
4,6,12
6,14,11
7,8,19
7,9,16
3,10,10
3,8,5
2,19,14
2,24,32
4,15,26
7,1,7
8,1,17
11,4,39
16,15,65
6,20,62
12,13,37
13,10,13
9,18,20
6,25,12
9,14,11
14,9,16
7,10,79
7,8,71
7,8,5
5,12,22
8,18,13
13,21,18
19,12,57
26,5,73
21,10,124
10,27,56
13,15,48
21,19,34
9,13,14
5,17,57
7,29,85
11,22,45
11,7,54
27,2,109
17,13,82
8,3,35
15,12,32
10,15,31
3,29,36
3,23,26
9,14,21
16,5,72
27,15,110
36,14,70
34,5,35
11,22,29
22,35,8
21,34,0
12,32,41
13,9,56
21,23,51
18,3,46
1,40,114
6,58,374
9,61,330
12,43,125
19,23,117
28,10,76
17,12,28
15,11,44
5,8,5
9,16,24
5,26,37
16,20,9
39,16,69
38,28,32
24,46,95
13,61,89
20,48,88
33,45,78
26,32,46
7,50,43
21,40,118
39,14,82
23,44,72
8,44,36
28,32,11
28,39,61
20,45,37
37,36,37
37,29,81
38,40,97
27,17,89
27,42,106
32,60,109
14,39,83
21,35,78
6,49,100
12,42,89
16,22,72
28,36,34
33,56,77
30,60,61
27,36,56
19,39,50
10,42,44
11,51,102
20,19,102
13,19,85
13,21,111
22,43,172
10,57,68
12,47,117
11,44,204
9,53,148
13,101,116
29,106,103
37,72,118
13,63,126
28,50,54
23,29,41
0,0,0
0,1,1
0,2,3
0,2,4
0,2,3
0,1,3
1,3,1
2,4,6
2,8,11
4,11,6
5,9,5
2,15,20
2,11,32
3,13,17
4,12,3
6,6,12
6,10,9
5,12,13
4,10,20
2,4,24
1,19,33
4,13,34
7,8,22
7,12,20
13,1,4
13,18,9
8,23,16
17,20,24
16,19,15
9,16,5
5,15,6
3,12,15
4,11,22
7,1,72
11,12,73
5,12,18
1,4,13
5,8,9
1,9,27
9,11,51
15,16,86
28,5,186
28,14,154
13,11,51
5,13,32
12,20,43
5,20,37
3,4,26
4,11,18
20,10,73
19,11,174
8,4,84
6,6,28
7,8,46
8,13,59
12,15,51
8,7,11
20,6,34
22,23,29
18,17,43
32,6,44
16,8,82
24,22,80
19,12,36
8,5,28
22,18,53
5,26,96
9,34,86
18,9,80
12,13,94
20,38,117
29,54,296
19,2,165
18,6,75
18,21,40
17,20,19
22,15,44
17,9,70
8,28,76
1,41,26
12,19,59
23,5,28
22,22,56
14,29,72
22,22,7
38,32,63
41,28,90
36,15,95
38,2,29
21,43,107
22,25,81
13,12,44
17,36,64
8,29,9
20,28,96
10,58,105
28,42,42
32,17,40
25,35,68
10,46,36
18,51,52
12,34,48
25,37,25
26,34,24
20,40,35
27,35,20
10,31,48
28,21,81
22,18,55
6,25,35
10,30,40
15,65,114
22,57,80
29,27,103
27,19,87
26,28,17
28,32,126
16,18,143
14,13,112
12,23,81
9,49,150
21,44,155
28,67,198
10,53,151
13,11,39
23,15,65
15,28,59
17,28,26
0,0,0
0,0,0
0,0,1
0,0,2
0,2,6
2,3,8
3,3,4
2,3,6
2,7,16
1,15,11
1,18,7
1,16,12
1,9,24
4,5,25
4,11,15
2,10,13
2,8,15
5,5,8
3,3,17
3,4,7
8,8,14
10,3,30
7,6,19
5,14,29
7,6,18
6,6,15
6,3,15
1,3,20
1,3,46
6,7,32
8,4,11
6,11,8
6,10,15
7,7,70
5,8,88
14,5,43
13,8,22
13,12,37
9,16,43
10,9,102
18,5,157
11,8,103
9,28,10
13,32,10
8,10,14
5,6,36
6,26,60
10,24,7
18,13,88
21,24,196
24,19,220
14,14,103
3,10,32
3,25,46
7,29,44
7,25,29
17,19,49
11,29,59
9,28,71
5,4,81
20,3,45
